iid1	iid2	max_IBD	sum_IBD>8	n_IBD>8	sum_IBD>12	n_IBD>12	sum_IBD>16	n_IBD>16	sum_IBD>20	n_IBD>20
MGS276.A0101	MGS266.A0101	19.20180320739746	42.97580431448295	3.0	34.92920398712158	2.0	19.20180320739746	1.0	0.0	0.0
CSK047.A0101	CSK001.A0101	30.772197246551507	42.95199513435362	2.0	42.95199513435362	2.0	30.772197246551507	1.0	30.772197246551507	1.0
MGS144.A0101	MGS320.A0101	18.09160113334655	42.94749498367308	3.0	33.2881987094879	2.0	18.09160113334655	1.0	0.0	0.0
MGS192.A0101	MGS186.A0101	32.2048008441925	42.940801382064805	2.0	32.2048008441925	1.0	32.2048008441925	1.0	32.2048008441925	1.0
MGS249.A0101	MGS484.A0101	27.356600761413567	42.94070005416869	2.0	42.94070005416869	2.0	27.356600761413567	1.0	27.356600761413567	1.0
MGS032.A0101	MGS355.A0101	25.4357099533081	42.937314510345445	2.0	42.937314510345445	2.0	42.937314510345445	2.0	25.4357099533081	1.0
MGS120.A0101	MGS245.A0101	19.38700079917907	42.925286293029764	3.0	32.969498634338365	2.0	19.38700079917907	1.0	0.0	0.0
LEO069.A0101	LEO137.A0101	29.28289771080017	42.8803950548172	2.0	42.8803950548172	2.0	29.28289771080017	1.0	29.28289771080017	1.0
KFJ024.A0101	KFJ006.A0101	23.18669953383505	42.84351267851888	3.0	23.18669953383505	1.0	23.18669953383505	1.0	23.18669953383505	1.0
MGS186.A0101	CSK060.A0101	22.85249903798103	42.82609894871711	2.0	42.82609894871711	2.0	42.82609894871711	2.0	22.85249903798103	1.0
LEO099.A0101	LEO108.A0101	23.47660064697265	42.78720021247862	3.0	23.47660064697265	1.0	23.47660064697265	1.0	23.47660064697265	1.0
MGS246.A0101	MGS453.A0101	22.84629940986633	42.786103487014756	2.0	42.786103487014756	2.0	42.786103487014756	2.0	22.84629940986633	1.0
LEO120.A0101	LEO089.A0101	42.71880015730858	42.71880015730858	1.0	42.71880015730858	1.0	42.71880015730858	1.0	42.71880015730858	1.0
CSK079.A0101	CSK032.A0101	27.24800407886505	42.70980656147003	2.0	42.70980656147003	2.0	27.24800407886505	1.0	27.24800407886505	1.0
KFJ009.A0101	KUP022.A0101	17.32520163059234	42.69919693469999	4.0	17.32520163059234	1.0	17.32520163059234	1.0	0.0	0.0
MGS129.A0101	MGS370.A0101	34.206902980804436	42.64551401138304	2.0	34.206902980804436	1.0	34.206902980804436	1.0	34.206902980804436	1.0
LEO121.A0101	LEO098.A0101	18.83419981750194	42.63289204391184	3.0	33.9975976065034	2.0	18.83419981750194	1.0	0.0	0.0
MGS299.A0101	MGS243.A0101	24.761104583740227	42.61670261621474	2.0	42.61670261621474	2.0	42.61670261621474	2.0	24.761104583740227	1.0
CSK047.A0101	MGS292.A0101	27.739006280899048	42.59620308876036	2.0	42.59620308876036	2.0	27.739006280899048	1.0	27.739006280899048	1.0
RKF031.A0101	RKF015.A0101	31.61160070449114	42.53970701247452	2.0	31.61160070449114	1.0	31.61160070449114	1.0	31.61160070449114	1.0
KFJ017.A0101	LEO046.A0101	25.95009803771972	42.5327956676483	3.0	25.95009803771972	1.0	25.95009803771972	1.0	25.95009803771972	1.0
LEO046.A0101	LEO039.A0101	25.421500205993652	42.47549772262573	2.0	42.47549772262573	2.0	42.47549772262573	2.0	25.421500205993652	1.0
MGS413.A0101	MGS200.A0101	23.21529984474182	42.447298765182495	2.0	42.447298765182495	2.0	42.447298765182495	2.0	23.21529984474182	1.0
MGS323.A0101	MGS120.A0101	22.5600004196167	42.41728782653808	2.0	42.41728782653808	2.0	42.41728782653808	2.0	22.5600004196167	1.0
RKC036.A0101	RKF007.A0101	23.70929718017578	42.39850044250488	2.0	42.39850044250488	2.0	42.39850044250488	2.0	23.70929718017578	1.0
CSK079.A0101	CSK040.A0101	42.3563003540039	42.3563003540039	1.0	42.3563003540039	1.0	42.3563003540039	1.0	42.3563003540039	1.0
LEO075.A0101	LEO112.A0101	21.608299016952508	42.34730005264281	3.0	21.608299016952508	1.0	21.608299016952508	1.0	21.608299016952508	1.0
CSK016.A0101	MGS292.A0101	21.588897705078118	42.326694726943956	2.0	42.326694726943956	2.0	42.326694726943956	2.0	42.326694726943956	2.0
RKF021.A0101	RKF217.A0101	42.3222005367279	42.3222005367279	1.0	42.3222005367279	1.0	42.3222005367279	1.0	42.3222005367279	1.0
LEO103.A0101	LEO138.A0101	15.59529304504394	42.31948852539061	3.0	30.481493473052968	2.0	0.0	0.0	0.0	0.0
MGS192.A0101	MGS038.A0101	28.785599023103707	42.294801026582704	2.0	42.294801026582704	2.0	28.785599023103707	1.0	28.785599023103707	1.0
RKC020.A0101	RKF032.A0101	14.60650563240051	42.28650927543639	3.0	42.28650927543639	3.0	0.0	0.0	0.0	0.0
MGS057.A0101	CSK001.A0101	30.89590109884739	42.2861997038126	2.0	30.89590109884739	1.0	30.89590109884739	1.0	30.89590109884739	1.0
LEO034.A0101	LEO099.A0101	24.97299909591674	42.27119684219359	3.0	24.97299909591674	1.0	24.97299909591674	1.0	24.97299909591674	1.0
LEO066.A0101	LEO083.A0101	27.97589898109436	42.24730134010315	2.0	42.24730134010315	2.0	27.97589898109436	1.0	27.97589898109436	1.0
LEO080.A0101	LEO107.A0101	23.93880486488342	42.24500060081481	3.0	23.93880486488342	1.0	23.93880486488342	1.0	23.93880486488342	1.0
MGS248.A0101	MGS190.A0101	32.51189887523651	42.204394936561584	2.0	32.51189887523651	1.0	32.51189887523651	1.0	32.51189887523651	1.0
RKC039.A0101	RKF038.A0101	17.60350465774536	42.1837031841278	3.0	33.96360278129577	2.0	33.96360278129577	2.0	0.0	0.0
RKF036.A0101	RKF015.A0101	32.47379921376705	42.174288257956505	2.0	32.47379921376705	1.0	32.47379921376705	1.0	32.47379921376705	1.0
RKF061.A0101	RKC009.A0101	42.168200202286236	42.168200202286236	1.0	42.168200202286236	1.0	42.168200202286236	1.0	42.168200202286236	1.0
MGS002.A0101	MGS145.A0101	30.29199838638305	42.10089445114135	2.0	30.29199838638305	1.0	30.29199838638305	1.0	30.29199838638305	1.0
MGS227.A0101	MGS077.A0101	23.58570098876953	42.092096805572496	2.0	42.092096805572496	2.0	42.092096805572496	2.0	23.58570098876953	1.0
I18743	XXX001.A1816	13.49400281906128	42.05559492111204	4.0	25.539898872375478	2.0	0.0	0.0	0.0	0.0
RKF127.A0101	RKF036.A0101	20.42789459228515	42.052790522575364	3.0	20.42789459228515	1.0	20.42789459228515	1.0	20.42789459228515	1.0
RKO009.A0101	CSK010.A0101	16.32840037345886	42.032808065414415	3.0	31.303006410598748	2.0	16.32840037345886	1.0	0.0	0.0
CSK041.A0101	MGS318.A0101	23.157501220703118	41.996400477364645	2.0	41.996400477364645	2.0	41.996400477364645	2.0	23.157501220703118	1.0
RKF210.A0101	RKC030.A0101	33.5550993680954	41.95249937474726	2.0	33.5550993680954	1.0	33.5550993680954	1.0	33.5550993680954	1.0
RKC031.A0101	RKF029.A0101	41.95230305194855	41.95230305194855	1.0	41.95230305194855	1.0	41.95230305194855	1.0	41.95230305194855	1.0
RKF194.A0101	RKF164.A0101	19.19950246810913	41.90690219402312	3.0	19.19950246810913	1.0	19.19950246810913	1.0	0.0	0.0
CSK012.A0101	MGS190.A0101	27.598905563354492	41.90370738506317	2.0	41.90370738506317	2.0	27.598905563354492	1.0	27.598905563354492	1.0
RKC029.A0101	RKC014.A0101	29.103899002075188	41.88119769096374	2.0	41.88119769096374	2.0	29.103899002075188	1.0	29.103899002075188	1.0
RKF228.A0101	RKF226.A0101	41.87110662460327	41.87110662460327	1.0	41.87110662460327	1.0	41.87110662460327	1.0	41.87110662460327	1.0
CSK073.A0101	CSK057.A0101	30.77089786529541	41.865396499633775	2.0	30.77089786529541	1.0	30.77089786529541	1.0	30.77089786529541	1.0
MGS355.A0101	MGS157.A0101	20.1337993144989	41.846501827239976	3.0	33.27130079269409	2.0	20.1337993144989	1.0	20.1337993144989	1.0
MGS120.A0101	MGS197.A0101	21.18569612503051	41.84179306030272	2.0	41.84179306030272	2.0	41.84179306030272	2.0	41.84179306030272	2.0
CSK012.A0101	MGS295.A0101	23.36270213127136	41.836902499198914	2.0	41.836902499198914	2.0	41.836902499198914	2.0	23.36270213127136	1.0
MGS261.A0101	MGS006.A0101	28.89220118522644	41.83489680290222	2.0	41.83489680290222	2.0	28.89220118522644	1.0	28.89220118522644	1.0
RKF213.A0101	RKC042.A0101	24.9123990535736	41.83080196380614	2.0	41.83080196380614	2.0	41.83080196380614	2.0	24.9123990535736	1.0
LEO075.A0101	LEO108.A0101	22.06200063228607	41.81309640407561	3.0	22.06200063228607	1.0	22.06200063228607	1.0	22.06200063228607	1.0
KUP026.A0101	LEO052.A0101	20.22749781608581	41.75508618354796	3.0	20.22749781608581	1.0	20.22749781608581	1.0	20.22749781608581	1.0
RKF231.A0101	RKF213.A0101	16.82080030441284	41.70909821987151	3.0	32.24589824676512	2.0	16.82080030441284	1.0	0.0	0.0
MGS129.A0101	MGS197.A0101	22.0689982175827	41.68351590633392	3.0	22.0689982175827	1.0	22.0689982175827	1.0	22.0689982175827	1.0
LEO074.A0101	LEO108.A0101	21.42689228057861	41.620892286300645	3.0	21.42689228057861	1.0	21.42689228057861	1.0	21.42689228057861	1.0
LEO066.A0101	LEO075.A0101	26.49918794631958	41.5260910987854	2.0	41.5260910987854	2.0	26.49918794631958	1.0	26.49918794631958	1.0
RKF031.A0101	RKF020.A0101	16.01479649543762	41.521000600187094	3.0	29.98349640402011	2.0	16.01479649543762	1.0	0.0	0.0
CSK030.A0101	MGS129.A0101	16.58419668674469	41.508701443672166	3.0	41.508701443672166	3.0	16.58419668674469	1.0	0.0	0.0
CSK077.A0101	CSK074.A0101	29.318201541900628	41.50779843330382	2.0	41.50779843330382	2.0	29.318201541900628	1.0	29.318201541900628	1.0
LEO111.A0101	LEO041.A0101	22.79469966888427	41.498899459838846	3.0	22.79469966888427	1.0	22.79469966888427	1.0	22.79469966888427	1.0
MGS173.A0101	MGS248.A0101	23.72629642486572	41.483697295188904	2.0	41.483697295188904	2.0	41.483697295188904	2.0	23.72629642486572	1.0
LEO114.A0101	LEO089.A0101	16.065192222595208	41.481894254684434	3.0	30.019491910934438	2.0	16.065192222595208	1.0	0.0	0.0
RKF238.A0101	RKF029.A0101	41.47989749908447	41.47989749908447	1.0	41.47989749908447	1.0	41.47989749908447	1.0	41.47989749908447	1.0
RKF226.A0101	RKF234.A0101	41.47920608520508	41.47920608520508	1.0	41.47920608520508	1.0	41.47920608520508	1.0	41.47920608520508	1.0
MGS473.A0101	MGS317.A0101	15.96570014953613	41.47889614105223	3.0	30.190598964691162	2.0	0.0	0.0	0.0	0.0
LEO103.A0101	LEO071.A0101	20.3495979309082	41.469997167587266	3.0	33.17859768867492	2.0	20.3495979309082	1.0	20.3495979309082	1.0
MGS422.A0101	MGS120.A0101	30.765509605407708	41.446411609649644	2.0	30.765509605407708	1.0	30.765509605407708	1.0	30.765509605407708	1.0
I18224	KUP027.A0101	41.445600986480706	41.445600986480706	1.0	41.445600986480706	1.0	41.445600986480706	1.0	41.445600986480706	1.0
CSK016.A0101	MGS268.A0101	22.27600216865539	41.4430022239685	2.0	41.4430022239685	2.0	41.4430022239685	2.0	22.27600216865539	1.0
LEO073.A0101	LEO137.A0101	29.410600662231438	41.43630266189574	2.0	41.43630266189574	2.0	29.410600662231438	1.0	29.410600662231438	1.0
MGS175.A0101	MGS015.A0101	29.372799396514893	41.42630100250243	2.0	41.42630100250243	2.0	29.372799396514893	1.0	29.372799396514893	1.0
MGS281.A0101	MGS311.A0101	16.171503067016598	41.41369462013243	3.0	41.41369462013243	3.0	16.171503067016598	1.0	0.0	0.0
CSK032.A0101	CSK077.A0101	21.14500403404235	41.40810966491698	2.0	41.40810966491698	2.0	41.40810966491698	2.0	41.40810966491698	2.0
CSK004.A0101	MGS268.A0101	23.33570122718811	41.40009880065918	2.0	41.40009880065918	2.0	41.40009880065918	2.0	23.33570122718811	1.0
MGS142.A0101	MGS385.A0101	16.655999422073357	41.34689867496489	3.0	30.470100045204152	2.0	16.655999422073357	1.0	0.0	0.0
CSK019.A0101	CSK029.A0101	16.13720655441284	41.32290631532668	3.0	41.32290631532668	3.0	16.13720655441284	1.0	0.0	0.0
MGS189.A0101	MGS125.A0101	23.91070127487182	41.32250249385833	2.0	41.32250249385833	2.0	41.32250249385833	2.0	23.91070127487182	1.0
RKF050.A0101	RKF021.A0101	19.02790069580078	41.3090020418167	3.0	32.74680078029632	2.0	19.02790069580078	1.0	0.0	0.0
MGS206.A0101	CSK016.A0101	18.10699701309204	41.28049612045287	3.0	32.347798347473145	2.0	18.10699701309204	1.0	0.0	0.0
RKF109.A0101	RKF136.A0101	21.39199823141098	41.25929325819015	2.0	41.25929325819015	2.0	41.25929325819015	2.0	21.39199823141098	1.0
RKF226.A0101	RKF053.A0101	17.684400081634518	41.22740030288695	3.0	30.04159927368163	2.0	17.684400081634518	1.0	0.0	0.0
RKC047.A0101	RKF139.A0101	41.21809005737304	41.21809005737304	1.0	41.21809005737304	1.0	41.21809005737304	1.0	41.21809005737304	1.0
MGS175.A0101	MGS190.A0101	30.228406190872192	41.20371341705322	2.0	30.228406190872192	1.0	30.228406190872192	1.0	30.228406190872192	1.0
LEO114.A0101	LEO112.A0101	21.608299016952508	41.20300114154814	3.0	21.608299016952508	1.0	21.608299016952508	1.0	21.608299016952508	1.0
MGS173.A0101	MGS247.A0101	23.00770282745361	41.17290377616882	2.0	41.17290377616882	2.0	41.17290377616882	2.0	23.00770282745361	1.0
LEO008.A0101	LEO081.A0101	21.3778999634087	41.14279719069599	2.0	41.14279719069599	2.0	41.14279719069599	2.0	21.3778999634087	1.0
RKC030.A0101	RKF213.A0101	32.67839848995209	41.12949836999178	2.0	32.67839848995209	1.0	32.67839848995209	1.0	32.67839848995209	1.0
MGS249.A0101	MGS295.A0101	29.629898071289062	41.099196672439575	2.0	29.629898071289062	1.0	29.629898071289062	1.0	29.629898071289062	1.0
KUP022.A0101	KFJ039.A0101	18.51710081100464	41.09799563884734	3.0	32.87740051746368	2.0	18.51710081100464	1.0	0.0	0.0
XXX001.A1809	LEO051.A0101	21.86219692230224	41.00329875946043	3.0	21.86219692230224	1.0	21.86219692230224	1.0	21.86219692230224	1.0
LEO056.A0101	XXX001.A1818	16.35160446166992	40.98030328750609	3.0	32.560804486274705	2.0	32.560804486274705	2.0	0.0	0.0
MGS178.A0101	MGS327.A0101	22.14260101318359	40.97339510917663	3.0	22.14260101318359	1.0	22.14260101318359	1.0	22.14260101318359	1.0
LEO088.A0101	LEO026.A0101	26.410603523254387	40.89700281620024	2.0	40.89700281620024	2.0	26.410603523254387	1.0	26.410603523254387	1.0
LEO113.A0101	XXX001.A1810	40.850603580474846	40.850603580474846	1.0	40.850603580474846	1.0	40.850603580474846	1.0	40.850603580474846	1.0
KUP022.A0101	LEO089.A0101	21.8168020248413	40.84819853305815	3.0	21.8168020248413	1.0	21.8168020248413	1.0	21.8168020248413	1.0
RKF210.A0101	RKC042.A0101	23.85980486869812	40.82900285720825	2.0	40.82900285720825	2.0	40.82900285720825	2.0	23.85980486869812	1.0
RKF139.A0101	RKF038.A0101	19.95730102062225	40.78669250011443	3.0	19.95730102062225	1.0	19.95730102062225	1.0	0.0	0.0
LEO121.A0101	LEO073.A0101	16.06000065803527	40.75099900364874	3.0	30.24379983544348	2.0	16.06000065803527	1.0	0.0	0.0
KUP003.A0101	KFJ036.A0101	31.23409748077392	40.71329236030578	2.0	31.23409748077392	1.0	31.23409748077392	1.0	31.23409748077392	1.0
RKF104.A0101	RKC009.A0101	21.03271484375	40.66941738128662	2.0	40.66941738128662	2.0	40.66941738128662	2.0	21.03271484375	1.0
MGS457.A0101	MGS244.A0101	20.84290385246276	40.667003393173204	2.0	40.667003393173204	2.0	40.667003393173204	2.0	20.84290385246276	1.0
MGS249.A0101	MGS260.A0101	29.7616958618164	40.65209627151488	2.0	29.7616958618164	1.0	29.7616958618164	1.0	29.7616958618164	1.0
RKF118.A0101	RKF015.A0101	28.332799300551407	40.62709920108317	2.0	40.62709920108317	2.0	28.332799300551407	1.0	28.332799300551407	1.0
RKC016.A0101	RKF158.A0101	40.606802701950066	40.606802701950066	1.0	40.606802701950066	1.0	40.606802701950066	1.0	40.606802701950066	1.0
RKF201.A0101	RKF154.A0101	40.60590267181396	40.60590267181396	1.0	40.60590267181396	1.0	40.60590267181396	1.0	40.60590267181396	1.0
LEO063.A0101	LEO012.A0101	40.60350060462951	40.60350060462951	1.0	40.60350060462951	1.0	40.60350060462951	1.0	40.60350060462951	1.0
MGS187.A0101	CSK028.A0101	40.59780091047287	40.59780091047287	1.0	40.59780091047287	1.0	40.59780091047287	1.0	40.59780091047287	1.0
MGS305.A0101	MGS207.A0101	21.21730148792266	40.57640358805655	3.0	21.21730148792266	1.0	21.21730148792266	1.0	21.21730148792266	1.0
MGS192.A0101	MGS026.A0101	28.4682035446167	40.5674010515213	2.0	40.5674010515213	2.0	28.4682035446167	1.0	28.4682035446167	1.0
LEO033.A0101	LEO108.A0101	22.55040407180786	40.55210500955581	3.0	22.55040407180786	1.0	22.55040407180786	1.0	22.55040407180786	1.0
MGS066.A0101	MGS318.A0101	16.54649972915649	40.55089354515074	3.0	29.85079884529113	2.0	16.54649972915649	1.0	0.0	0.0
RKF104.A0101	RKF234.A0101	31.760895252227776	40.54620265960693	2.0	31.760895252227776	1.0	31.760895252227776	1.0	31.760895252227776	1.0
MGS187.A0101	MGS241.A0101	31.968402862548828	40.54210186004637	2.0	31.968402862548828	1.0	31.968402862548828	1.0	31.968402862548828	1.0
LEO036.A0101	LEO099.A0101	40.536301163956516	40.536301163956516	1.0	40.536301163956516	1.0	40.536301163956516	1.0	40.536301163956516	1.0
LEO059.A0101	LEO140.A0101	21.24519348144531	40.53300023078918	2.0	40.53300023078918	2.0	40.53300023078918	2.0	21.24519348144531	1.0
MGS295.A0101	MGS305.A0101	31.86180591583252	40.45440554618835	2.0	31.86180591583252	1.0	31.86180591583252	1.0	31.86180591583252	1.0
MGS126.A0101	MGS310.A0101	17.5602912902832	40.44079780578612	3.0	17.5602912902832	1.0	17.5602912902832	1.0	0.0	0.0
LEO008.A0101	LEO096.A0101	15.432906150817871	40.420216321945176	3.0	29.09900546073913	2.0	0.0	0.0	0.0	0.0
MGS206.A0101	CSK046.A0101	29.067504405975342	40.406000614166246	2.0	29.067504405975342	1.0	29.067504405975342	1.0	29.067504405975342	1.0
LEO004.A0101	LEO052.A0101	20.30720114707946	40.38441013544796	3.0	20.30720114707946	1.0	20.30720114707946	1.0	20.30720114707946	1.0
LEO085.A0101	KUP001.A0101	29.95399832725525	40.37509858608246	2.0	29.95399832725525	1.0	29.95399832725525	1.0	29.95399832725525	1.0
LEO058.A0101	LEO026.A0101	23.49480390548706	40.353803569450974	3.0	23.49480390548706	1.0	23.49480390548706	1.0	23.49480390548706	1.0
LEO069.A0101	LEO011.A0101	23.437198996543877	40.326800942420945	2.0	40.326800942420945	2.0	40.326800942420945	2.0	23.437198996543877	1.0
MGS453.A0101	MGS392.A0101	19.24030184745788	40.32312035560606	3.0	19.24030184745788	1.0	19.24030184745788	1.0	0.0	0.0
MGS192.A0101	MGS355.A0101	16.04650020599365	40.32180309295653	3.0	30.92690110206603	2.0	16.04650020599365	1.0	0.0	0.0
CSK068.A0101	CSK015.A0101	19.85669136047363	40.321183204650865	3.0	19.85669136047363	1.0	19.85669136047363	1.0	0.0	0.0
MGS125.A0101	MGS174.A0101	30.15529960393905	40.308998525142655	2.0	30.15529960393905	1.0	30.15529960393905	1.0	30.15529960393905	1.0
MGS317.A0101	MGS248.A0101	31.94500207901001	40.29499888420105	2.0	31.94500207901001	1.0	31.94500207901001	1.0	31.94500207901001	1.0
LEO107.A0101	LEO096.A0101	40.28540253639221	40.28540253639221	1.0	40.28540253639221	1.0	40.28540253639221	1.0	40.28540253639221	1.0
LEO099.A0101	LEO105.A0101	21.41839861869812	40.27549624443053	3.0	21.41839861869812	1.0	21.41839861869812	1.0	21.41839861869812	1.0
MGS120.A0101	MGS326.A0101	40.22549986839294	40.22549986839294	1.0	40.22549986839294	1.0	40.22549986839294	1.0	40.22549986839294	1.0
RKC023.A0101	RKF032.A0101	24.500501155853268	40.21999835968016	2.0	40.21999835968016	2.0	24.500501155853268	1.0	24.500501155853268	1.0
CSK073.A0101	MGS178.A0101	22.25809693336486	40.21399617195128	2.0	40.21399617195128	2.0	40.21399617195128	2.0	22.25809693336486	1.0
MGS307.A0101	MGS206.A0101	20.42810916900634	40.1966094970703	3.0	20.42810916900634	1.0	20.42810916900634	1.0	20.42810916900634	1.0
RKF023.A0101	RKF139.A0101	20.7792043685913	40.167701244354234	2.0	40.167701244354234	2.0	40.167701244354234	2.0	20.7792043685913	1.0
CSK012.A0101	CSK016.A0101	40.16160368919372	40.16160368919372	1.0	40.16160368919372	1.0	40.16160368919372	1.0	40.16160368919372	1.0
MGS022.A0101	MGS047.A0101	21.07069492340088	40.15939831733702	3.0	21.07069492340088	1.0	21.07069492340088	1.0	21.07069492340088	1.0
MGS034.A0101	MGS143.A0101	19.40929889678955	40.119600296020494	3.0	19.40929889678955	1.0	19.40929889678955	1.0	0.0	0.0
MGS126.A0101	MGS157.A0101	16.81800186634063	40.11650806060059	3.0	29.00750165572389	2.0	16.81800186634063	1.0	0.0	0.0
RKF193.A0101	RKF237.A0101	40.10829627513885	40.10829627513885	1.0	40.10829627513885	1.0	40.10829627513885	1.0	40.10829627513885	1.0
MGS276.A0101	MGS260.A0101	40.1058979332447	40.1058979332447	1.0	40.1058979332447	1.0	40.1058979332447	1.0	40.1058979332447	1.0
MGS323.A0101	CSK063.A0101	18.80760192871093	40.091598778963075	3.0	18.80760192871093	1.0	18.80760192871093	1.0	0.0	0.0
MGS120.A0101	MGS289.A0101	22.028398513793938	40.06969928741454	2.0	40.06969928741454	2.0	40.06969928741454	2.0	22.028398513793938	1.0
MGS194.A0101	MGS355.A0101	15.935397148132319	40.06889462471007	3.0	29.426193237304677	2.0	0.0	0.0	0.0	0.0
MGS249.A0101	MGS413.A0101	29.5712947845459	39.989793300628655	2.0	29.5712947845459	1.0	29.5712947845459	1.0	29.5712947845459	1.0
MGS463.A0101	MGS124.A0101	25.002098083496087	39.978598066954866	2.0	39.978598066954866	2.0	25.002098083496087	1.0	25.002098083496087	1.0
RKC020.A0101	RKC047.A0101	31.57849907875061	39.96860384941101	2.0	31.57849907875061	1.0	31.57849907875061	1.0	31.57849907875061	1.0
MGS015.A0101	MGS174.A0101	27.882100641727448	39.967896044254296	2.0	39.967896044254296	2.0	27.882100641727448	1.0	27.882100641727448	1.0
MGS318.A0101	MGS244.A0101	17.90960431098938	39.95600938796996	3.0	17.90960431098938	1.0	17.90960431098938	1.0	0.0	0.0
MGS120.A0101	MGS242.A0101	27.528199553489678	39.95439708232879	2.0	39.95439708232879	2.0	27.528199553489678	1.0	27.528199553489678	1.0
MGS277.A0101	MGS260.A0101	39.9380013346672	39.9380013346672	1.0	39.9380013346672	1.0	39.9380013346672	1.0	39.9380013346672	1.0
CSK073.A0101	MGS303.A0101	22.26049900054931	39.907598495483384	2.0	39.907598495483384	2.0	39.907598495483384	2.0	22.26049900054931	1.0
LEO121.A0101	LEO106.A0101	16.205501556396477	39.90570008754729	3.0	28.213199973106377	2.0	16.205501556396477	1.0	0.0	0.0
RKC047.A0101	RKF199.A0101	30.03089427947998	39.861094951629624	2.0	30.03089427947998	1.0	30.03089427947998	1.0	30.03089427947998	1.0
LEO135.A0101	LEO048.A0101	23.63240718841552	39.82471064664422	3.0	23.63240718841552	1.0	23.63240718841552	1.0	23.63240718841552	1.0
RKC039.A0101	RKF199.A0101	29.962706565856926	39.81760740280151	2.0	29.962706565856926	1.0	29.962706565856926	1.0	29.962706565856926	1.0
RKF117.A0101	RKF136.A0101	20.47620415687561	39.790503680706024	2.0	39.790503680706024	2.0	39.790503680706024	2.0	20.47620415687561	1.0
CSK015.A0101	MGS070.A0101	16.1080002784729	39.78020101785659	3.0	30.101001262664788	2.0	16.1080002784729	1.0	0.0	0.0
RKF160.A0101	RKF238.A0101	39.77380394935608	39.77380394935608	1.0	39.77380394935608	1.0	39.77380394935608	1.0	39.77380394935608	1.0
MGS187.A0101	MGS242.A0101	18.88560056686401	39.771002531051636	3.0	18.88560056686401	1.0	18.88560056686401	1.0	0.0	0.0
RKF196.A0101	RKF164.A0101	18.9642995595932	39.735198020935044	3.0	18.9642995595932	1.0	18.9642995595932	1.0	0.0	0.0
LEO096.A0101	LEO088.A0101	17.59880781173706	39.67090770602225	3.0	31.306207180023193	2.0	17.59880781173706	1.0	0.0	0.0
MGS050.A0101	MGS135.A0101	21.17300033569336	39.67080116271971	2.0	39.67080116271971	2.0	39.67080116271971	2.0	21.17300033569336	1.0
RKF023.A0101	RKF213.A0101	22.28020429611206	39.652001857757554	2.0	39.652001857757554	2.0	39.652001857757554	2.0	22.28020429611206	1.0
LEO072.A0101	LEO088.A0101	31.20980262756347	39.62880373001098	2.0	31.20980262756347	1.0	31.20980262756347	1.0	31.20980262756347	1.0
MGS187.A0101	MGS186.A0101	27.585196495056152	39.61229920387267	2.0	39.61229920387267	2.0	27.585196495056152	1.0	27.585196495056152	1.0
LEO095.A0101	LEO069.A0101	26.175600290298462	39.58759903907775	2.0	39.58759903907775	2.0	26.175600290298462	1.0	26.175600290298462	1.0
MGS243.A0101	MGS173.A0101	27.697694301605218	39.5750880241394	2.0	27.697694301605218	1.0	27.697694301605218	1.0	27.697694301605218	1.0
MGS039.A0101	MGS192.A0101	26.62220001220703	39.5717978477478	2.0	39.5717978477478	2.0	26.62220001220703	1.0	26.62220001220703	1.0
MGS327.A0101	MGS023.A0101	30.274200439453118	39.54910039901732	2.0	30.274200439453118	1.0	30.274200439453118	1.0	30.274200439453118	1.0
LEO075.A0101	LEO105.A0101	21.41839861869812	39.53969776630401	2.0	39.53969776630401	2.0	39.53969776630401	2.0	21.41839861869812	1.0
CSK008.A0101	MGS135.A0101	17.69909858703613	39.514791965484605	3.0	29.80809211730956	2.0	17.69909858703613	1.0	0.0	0.0
LEO085.A0101	LEO052.A0101	16.37620031833648	39.50249850749968	3.0	30.98849952220916	2.0	16.37620031833648	1.0	0.0	0.0
LEO094.A0101	LEO103.A0101	39.486299455165856	39.486299455165856	1.0	39.486299455165856	1.0	39.486299455165856	1.0	39.486299455165856	1.0
